5191,2002-12-09,AM,36
5192,2002-12-09,PM,31
5193,2002-12-10,AM,16
5194,2002-12-10,PM,5
5195,2002-12-11,AM,1
5196,2002-12-11,PM,21
5197,2002-12-12,AM,3
5198,2002-12-12,PM,4
5199,2002-12-13,AM,35
5200,2002-12-13,PM,32
5201,2002-12-14,AM,13
5202,2002-12-14,PM,6
5203,2002-12-16,AM,23
5204,2002-12-16,PM,24
5205,2002-12-17,AM,29
5206,2002-12-17,PM,26
5207,2002-12-18,AM,21
5208,2002-12-18,PM,10
5209,2002-12-19,AM,10
5210,2002-12-19,PM,19
5211,2002-12-20,AM,35
5212,2002-12-20,PM,27
5213,2002-12-21,AM,27
5214,2002-12-21,PM,34
5215,2002-12-23,AM,29
5216,2002-12-23,PM,16
5217,2002-12-24,AM,11
5218,2002-12-24,PM,32
5219,2002-12-26,AM,12
5220,2002-12-26,PM,22
5221,2002-12-27,AM,26
5222,2002-12-27,PM,11
5223,2002-12-28,AM,17
5224,2002-12-28,PM,25
5225,2002-12-30,AM,6
5226,2002-12-30,PM,22
5227,2002-12-31,AM,29
5228,2002-12-31,PM,1
5229,2003-01-01,AM,32
5230,2003-01-01,PM,8
5231,2003-01-02,AM,24
5232,2003-01-02,PM,19
5233,2003-01-03,AM,24
5234,2003-01-03,PM,18
5235,2003-01-04,AM,30
5236,2003-01-04,PM,2
5237,2003-01-06,AM,11
5238,2003-01-06,PM,29
5239,2003-01-07,AM,24
5240,2003-01-07,PM,13
5241,2003-01-08,AM,25
5242,2003-01-08,PM,27
5243,2003-01-09,AM,31
5244,2003-01-09,PM,1
5245,2003-01-10,AM,26
5246,2003-01-10,PM,1
5247,2003-01-11,AM,12
5248,2003-01-11,PM,6
5249,2003-01-13,AM,33
5250,2003-01-13,PM,29
5251,2003-01-14,AM,15
5252,2003-01-14,PM,25
5253,2003-01-15,AM,10
5254,2003-01-15,PM,1
5255,2003-01-16,AM,6
5256,2003-01-16,PM,4
5257,2003-01-17,AM,4
5258,2003-01-17,PM,5
5259,2003-01-18,AM,20
5260,2003-01-18,PM,3
5261,2003-01-20,AM,20
5262,2003-01-20,PM,20
5263,2003-01-21,AM,3
5264,2003-01-21,PM,13
5265,2003-01-22,AM,30
5266,2003-01-22,PM,18
5267,2003-01-23,AM,29
5268,2003-01-23,PM,7
5269,2003-01-24,AM,31
5270,2003-01-24,PM,29
5271,2003-01-25,AM,6
5272,2003-01-25,PM,32
5273,2003-01-27,AM,6
5274,2003-01-27,PM,1
5275,2003-01-28,AM,5
5276,2003-01-28,PM,15
5277,2003-01-29,AM,25
5278,2003-01-29,PM,2
5279,2003-01-30,AM,28
5280,2003-01-30,PM,9
5281,2003-01-31,AM,18
5282,2003-01-31,PM,31
5283,2003-02-01,AM,19
5284,2003-02-01,PM,1
5285,2003-02-03,AM,27
5286,2003-02-03,PM,10
5287,2003-02-04,AM,32
5288,2003-02-04,PM,35
5289,2003-02-05,AM,35
5290,2003-02-05,PM,7
5291,2003-02-06,AM,21
5292,2003-02-06,PM,2
5293,2003-02-07,AM,5
5294,2003-02-07,PM,28
5295,2003-02-08,AM,30
5296,2003-02-08,PM,18
5297,2003-02-10,AM,6
5298,2003-02-10,PM,19
5299,2003-02-11,AM,32
5300,2003-02-11,PM,1
5301,2003-02-12,AM,36
5302,2003-02-12,PM,19
5303,2003-02-13,AM,15
5304,2003-02-13,PM,16
5305,2003-02-14,AM,28
5306,2003-02-14,PM,11
5307,2003-02-15,AM,3
5308,2003-02-15,PM,19
5309,2003-02-17,AM,16
5310,2003-02-17,PM,16
5311,2003-02-18,AM,32
5312,2003-02-18,PM,8
5313,2003-02-19,AM,9
5314,2003-02-19,PM,27
5315,2003-02-20,AM,22
5316,2003-02-20,PM,12
5317,2003-02-21,AM,26
5318,2003-02-21,PM,34
5319,2003-02-22,AM,23
5320,2003-02-22,PM,31
5321,2003-02-24,AM,15
5322,2003-02-24,PM,19
5323,2003-02-25,AM,1
5324,2003-02-25,PM,27
5325,2003-02-26,AM,14
5326,2003-02-26,PM,32
5327,2003-02-27,AM,29
5328,2003-02-27,PM,31
5329,2003-02-28,AM,4
5330,2003-02-28,PM,36
5331,2003-03-01,AM,30
5332,2003-03-01,PM,14
5333,2003-03-03,AM,19
5334,2003-03-03,PM,32
5335,2003-03-04,AM,17
5336,2003-03-04,PM,3
5337,2003-03-05,AM,29
5338,2003-03-05,PM,5
5339,2003-03-06,AM,18
5340,2003-03-06,PM,19
5341,2003-03-07,AM,29
5342,2003-03-07,PM,7
5343,2003-03-08,AM,35
5344,2003-03-08,PM,21
5345,2003-03-10,AM,2
5346,2003-03-10,PM,29
5347,2003-03-11,AM,13
5348,2003-03-11,PM,3
5349,2003-03-12,AM,5
5350,2003-03-12,PM,31
5351,2003-03-13,AM,14
5352,2003-03-13,PM,7
5353,2003-03-14,AM,36
5354,2003-03-14,PM,35
5355,2003-03-15,AM,20
5356,2003-03-15,PM,15
5357,2003-03-17,AM,22
5358,2003-03-17,PM,32
5359,2003-03-18,AM,2
5360,2003-03-18,PM,14
5361,2003-03-19,AM,16
5362,2003-03-19,PM,1
5363,2003-03-20,AM,28
5364,2003-03-20,PM,34
5365,2003-03-21,AM,15
5366,2003-03-21,PM,6
5367,2003-03-22,AM,31
5368,2003-03-22,PM,33
5369,2003-03-24,AM,36
5370,2003-03-24,PM,4
5371,2003-03-25,AM,9
5372,2003-03-25,PM,13
5373,2003-03-26,AM,33
5374,2003-03-26,PM,34
5375,2003-03-27,AM,28
5376,2003-03-27,PM,25
5377,2003-03-28,AM,8
5378,2003-03-28,PM,22
5379,2003-03-29,AM,22
5380,2003-03-29,PM,16
5381,2003-04-01,AM,5
5382,2003-04-01,PM,30
5383,2003-04-02,AM,18
5384,2003-04-02,PM,14
5385,2003-04-03,AM,30
5386,2003-04-03,PM,20
5387,2003-04-04,AM,16
5388,2003-04-04,PM,17
5389,2003-04-05,AM,32
5390,2003-04-05,PM,27
5391,2003-04-07,AM,1
5392,2003-04-07,PM,21
5393,2003-04-08,AM,10
5394,2003-04-08,PM,4
5395,2003-04-09,AM,33
5396,2003-04-09,PM,11
5397,2003-04-10,AM,33
5398,2003-04-10,PM,32
5399,2003-04-11,AM,14
5400,2003-04-11,PM,24
5401,2003-04-12,AM,3
5402,2003-04-12,PM,12
5403,2003-04-14,AM,1
5404,2003-04-14,PM,15
5405,2003-04-15,AM,2
5406,2003-04-15,PM,24
5407,2003-04-16,AM,8
5408,2003-04-16,PM,13
5409,2003-04-17,AM,14
5410,2003-04-17,PM,11
5411,2003-04-19,AM,31
5412,2003-04-19,PM,36
5413,2003-04-21,AM,3
5414,2003-04-21,PM,10
5415,2003-04-22,AM,8
5416,2003-04-22,PM,10
5417,2003-04-23,AM,29
5418,2003-04-23,PM,32
5419,2003-04-24,AM,28
5420,2003-04-24,PM,21
5421,2003-04-25,AM,8
5422,2003-04-25,PM,5
5423,2003-04-26,AM,16
5424,2003-04-26,PM,1
5425,2003-04-28,AM,33
5426,2003-04-28,PM,34
5427,2003-04-29,AM,20
5428,2003-04-29,PM,6
5429,2003-04-30,AM,17
5430,2003-04-30,PM,23
5431,2003-05-01,AM,36
5432,2003-05-01,PM,4
5433,2003-05-02,AM,2
5434,2003-05-02,PM,17
5435,2003-05-03,AM,3
5436,2003-05-03,PM,28
5437,2003-05-05,AM,32
5438,2003-05-05,PM,21
5439,2003-05-06,AM,36
5440,2003-05-06,PM,12
5441,2003-05-07,AM,16
5442,2003-05-07,PM,28
5443,2003-05-08,AM,23
5444,2003-05-08,PM,26
5445,2003-05-09,AM,27
5446,2003-05-09,PM,26
5447,2003-05-10,AM,30
5448,2003-05-10,PM,2
5449,2003-05-12,AM,21
5450,2003-05-12,PM,35
5451,2003-05-13,AM,7
5452,2003-05-13,PM,11
5453,2003-05-14,AM,19
5454,2003-05-14,PM,30
5455,2003-05-15,AM,29
5456,2003-05-15,PM,29
5457,2003-05-16,AM,21
5458,2003-05-16,PM,9
5459,2003-05-17,AM,29
5460,2003-05-17,PM,8
5461,2003-05-19,AM,23
5462,2003-05-19,PM,36
5463,2003-05-20,AM,18
5464,2003-05-20,PM,15
5465,2003-05-21,AM,33
5466,2003-05-21,PM,8
5467,2003-05-22,AM,6
5468,2003-05-22,PM,15
5469,2003-05-23,AM,5
5470,2003-05-23,PM,9
5471,2003-05-24,AM,25
5472,2003-05-24,PM,17
5473,2003-05-26,AM,34
5474,2003-05-26,PM,27
5475,2003-05-27,AM,15
5476,2003-05-27,PM,13
5477,2003-05-28,AM,24
5478,2003-05-28,PM,34
5479,2003-05-29,AM,27
5480,2003-05-29,PM,26
5481,2003-05-30,AM,2
5482,2003-05-30,PM,3
5483,2003-05-31,AM,32
5484,2003-05-31,PM,9
5485,2003-06-02,AM,32
5486,2003-06-02,PM,5
5487,2003-06-03,AM,30
5488,2003-06-03,PM,31
5489,2003-06-04,AM,22
5490,2003-06-04,PM,1
5491,2003-06-05,AM,23
5492,2003-06-05,PM,10
5493,2003-06-06,AM,13
5494,2003-06-06,PM,25
5495,2003-06-07,AM,16
5496,2003-06-07,PM,25
5497,2003-06-09,AM,26
5498,2003-06-09,PM,24
5499,2003-06-10,AM,16
5500,2003-06-10,PM,20
5501,2003-06-11,AM,14
5502,2003-06-11,PM,15
5503,2003-06-12,AM,9
5504,2003-06-12,PM,34
5505,2003-06-13,AM,20
5506,2003-06-13,PM,19
5507,2003-06-14,AM,1
5508,2003-06-14,PM,22
5509,2003-06-16,AM,8
5510,2003-06-16,PM,12
5511,2003-06-17,AM,33
5512,2003-06-17,PM,24
5513,2003-06-18,AM,30
5514,2003-06-18,PM,10
5515,2003-06-20,AM,21
5516,2003-06-20,PM,24
5517,2003-06-21,AM,33
5518,2003-06-21,PM,32
5519,2003-06-23,AM,2
5520,2003-06-23,PM,36
5521,2003-06-24,AM,15
5522,2003-06-24,PM,8
5523,2003-06-25,AM,28
5524,2003-06-25,PM,22
5525,2003-06-26,AM,32
5526,2003-06-26,PM,7
5527,2003-06-27,AM,35
5528,2003-06-27,PM,2
5529,2003-06-28,AM,21
5530,2003-06-28,PM,4
5531,2003-06-30,AM,26
5532,2003-06-30,PM,33
5533,2003-07-01,AM,29
5534,2003-07-01,PM,6
5535,2003-07-02,AM,25
5536,2003-07-02,PM,31
5537,2003-07-03,AM,18
5538,2003-07-03,PM,6
5539,2003-07-04,AM,25
5540,2003-07-04,PM,18
5541,2003-07-05,AM,26
5542,2003-07-05,PM,14
5543,2003-07-07,AM,23
5544,2003-07-07,PM,22
5545,2003-07-08,AM,11
5546,2003-07-08,PM,12
5547,2003-07-09,AM,4
5548,2003-07-09,PM,7
5549,2003-07-10,AM,35
5550,2003-07-10,PM,15
5551,2003-07-11,AM,18
5552,2003-07-11,PM,36
5553,2003-07-12,AM,16
5554,2003-07-12,PM,23
5555,2003-07-14,AM,18
5556,2003-07-14,PM,12
5557,2003-07-15,AM,33
5558,2003-07-15,PM,24
5559,2003-07-16,AM,21
5560,2003-07-16,PM,7
5561,2003-07-17,AM,20
5562,2003-07-17,PM,13
5563,2003-07-18,AM,22
5564,2003-07-18,PM,3
5565,2003-07-19,AM,10
5566,2003-07-19,PM,25
5567,2003-07-21,AM,33
5568,2003-07-21,PM,36
5569,2003-07-22,AM,4
5570,2003-07-22,PM,34
5571,2003-07-23,AM,1
5572,2003-07-23,PM,22
5573,2003-07-24,AM,4
5574,2003-07-24,PM,28
5575,2003-07-25,AM,15
5576,2003-07-25,PM,8
5577,2003-07-26,AM,33
5578,2003-07-26,PM,17
5579,2003-07-28,AM,2
5580,2003-07-28,PM,7
5581,2003-07-29,AM,17
5582,2003-07-29,PM,22
5583,2003-07-30,AM,30
5584,2003-07-30,PM,23
5585,2003-07-31,AM,23
5586,2003-07-31,PM,4
5587,2003-08-01,AM,17
5588,2003-08-01,PM,30
5589,2003-08-02,AM,10
5590,2003-08-02,PM,32
5591,2003-08-04,AM,14
5592,2003-08-04,PM,17
5593,2003-08-05,AM,26
5594,2003-08-05,PM,11
5595,2003-08-06,AM,15
5596,2003-08-06,PM,31
5597,2003-08-07,AM,33
5598,2003-08-07,PM,1
5599,2003-08-08,AM,9
5600,2003-08-08,PM,25
5601,2003-08-09,AM,28
5602,2003-08-09,PM,6
5603,2003-08-11,AM,23
5604,2003-08-11,PM,14
5605,2003-08-12,AM,19
5606,2003-08-12,PM,10
5607,2003-08-13,AM,6
5608,2003-08-13,PM,21
5609,2003-08-14,AM,3
5610,2003-08-14,PM,8
5611,2003-08-15,AM,18
5612,2003-08-15,PM,19
5613,2003-08-16,AM,8
5614,2003-08-16,PM,9
5615,2003-08-18,AM,5
5616,2003-08-18,PM,4
5617,2003-08-19,AM,35
5618,2003-08-19,PM,6
5619,2003-08-20,AM,19
5620,2003-08-20,PM,1
5621,2003-08-21,AM,19
5622,2003-08-21,PM,22
5623,2003-08-22,AM,23
5624,2003-08-22,PM,4
5625,2003-08-23,AM,19
5626,2003-08-23,PM,6
5627,2003-08-25,AM,32
5628,2003-08-25,PM,22
5629,2003-08-26,AM,21
5630,2003-08-26,PM,31
5631,2003-08-27,AM,3
5632,2003-08-27,PM,9
5633,2003-08-28,AM,13
5634,2003-08-28,PM,3
5635,2003-08-29,AM,2
5636,2003-08-29,PM,28
5637,2003-08-30,AM,24
5638,2003-08-30,PM,24
5639,2003-09-01,AM,15
5640,2003-09-01,PM,7
5641,2003-09-02,AM,36
5642,2003-09-02,PM,21
5643,2003-09-03,AM,18
5644,2003-09-03,PM,28
5645,2003-09-04,AM,24
5646,2003-09-04,PM,23
5647,2003-09-05,AM,5
5648,2003-09-05,PM,30
5649,2003-09-06,AM,6
5650,2003-09-06,PM,21
5651,2003-09-08,AM,11
5652,2003-09-08,PM,9
5653,2003-09-09,AM,36
5654,2003-09-09,PM,23
5655,2003-09-10,AM,12
5656,2003-09-10,PM,3
5657,2003-09-11,AM,13
5658,2003-09-11,PM,24
5659,2003-09-12,AM,1
5660,2003-09-12,PM,30
5661,2003-09-13,AM,30
5662,2003-09-13,PM,31
5663,2003-09-15,AM,31
5664,2003-09-15,PM,7
5665,2003-09-16,AM,28
5666,2003-09-16,PM,20
5667,2003-09-17,AM,29
5668,2003-09-17,PM,26
5669,2003-09-18,AM,22
5670,2003-09-18,PM,23
5671,2003-09-19,AM,19
5672,2003-09-19,PM,29
5673,2003-09-20,AM,36
5674,2003-09-20,PM,11
5675,2003-09-22,AM,34
5676,2003-09-22,PM,28
5677,2003-09-23,AM,27
5678,2003-09-23,PM,31
5679,2003-09-24,AM,1
5680,2003-09-24,PM,16
5681,2003-09-25,AM,27
5682,2003-09-25,PM,27
5683,2003-09-26,AM,21
5684,2003-09-26,PM,26
5685,2003-09-27,AM,10
5686,2003-09-27,PM,30
5687,2003-09-29,AM,13
5688,2003-09-29,PM,25
5689,2003-09-30,AM,36
5690,2003-09-30,PM,32
5691,2003-10-01,AM,2
5692,2003-10-01,PM,15
5693,2003-10-02,AM,19
5694,2003-10-02,PM,5
5695,2003-10-03,AM,13
5696,2003-10-03,PM,31
5697,2003-10-04,AM,9
5698,2003-10-04,PM,36
5699,2003-10-06,AM,15
5700,2003-10-06,PM,26
5701,2003-10-07,AM,12
5702,2003-10-07,PM,5
5703,2003-10-08,AM,32
5704,2003-10-08,PM,20
5705,2003-10-09,AM,34
5706,2003-10-09,PM,35
5707,2003-10-10,AM,1
5708,2003-10-10,PM,16
5709,2003-10-11,AM,17
5710,2003-10-11,PM,6
5711,2003-10-13,AM,6
5712,2003-10-13,PM,33
5713,2003-10-14,AM,16
5714,2003-10-14,PM,9
5715,2003-10-15,AM,20
5716,2003-10-15,PM,7
5717,2003-10-16,AM,19
5718,2003-10-16,PM,35
5719,2003-10-17,AM,16
5720,2003-10-17,PM,22
5721,2003-10-18,AM,33
5722,2003-10-18,PM,1
5723,2003-10-20,AM,5
5724,2003-10-20,PM,32
5725,2003-10-21,AM,15
5726,2003-10-21,PM,22
5727,2003-10-22,AM,1
5728,2003-10-22,PM,17
5729,2003-10-23,AM,8
5730,2003-10-23,PM,35
5731,2003-10-25,AM,10
5732,2003-10-25,PM,5
5733,2003-10-27,AM,5
5734,2003-10-27,PM,31
5735,2003-10-28,AM,29
5736,2003-10-28,PM,2
5737,2003-10-29,AM,28
5738,2003-10-29,PM,15
5739,2003-10-30,AM,21
5740,2003-10-30,PM,5
5741,2003-10-31,AM,25
5742,2003-10-31,PM,17
5743,2003-11-01,AM,2
5744,2003-11-01,PM,27
5745,2003-11-03,AM,30
5746,2003-11-03,PM,34
5747,2003-11-04,AM,13
5748,2003-11-04,PM,20
5749,2003-11-05,AM,6
5750,2003-11-05,PM,24
5751,2003-11-06,AM,22
5752,2003-11-06,PM,12
5753,2003-11-07,AM,36
5754,2003-11-07,PM,17
5755,2003-11-08,AM,15
5756,2003-11-08,PM,28
5757,2003-11-10,AM,14
5758,2003-11-10,PM,6
5759,2003-11-11,AM,34
5760,2003-11-11,PM,14
5761,2003-11-12,AM,11
5762,2003-11-12,PM,30
5763,2003-11-13,AM,16
5764,2003-11-13,PM,35
5765,2003-11-14,AM,5
5766,2003-11-14,PM,18
5767,2003-11-15,AM,11
5768,2003-11-15,PM,13
5769,2003-11-17,AM,31
5770,2003-11-17,PM,27
5771,2003-11-18,AM,18
5772,2003-11-18,PM,13
5773,2003-11-19,AM,28
5774,2003-11-19,PM,36
5775,2003-11-20,AM,27
5776,2003-11-20,PM,12
5777,2003-11-21,AM,17
5778,2003-11-21,PM,11
5779,2003-11-22,AM,3
5780,2003-11-22,PM,4
5781,2003-11-24,AM,1
5782,2003-11-24,PM,31
5783,2003-11-26,AM,30
5784,2003-11-26,PM,10
5785,2003-11-27,AM,2
5786,2003-11-27,PM,2
5787,2003-11-28,AM,12
5788,2003-11-28,PM,32
5789,2003-11-29,AM,5
5790,2003-11-29,PM,14
5791,2003-12-01,AM,33
5792,2003-12-01,PM,9
5793,2003-12-02,AM,20
5794,2003-12-02,PM,27
5795,2003-12-03,AM,7
5796,2003-12-03,PM,30
5797,2003-12-04,AM,30
5798,2003-12-04,PM,9
5799,2003-12-05,AM,3
5800,2003-12-05,PM,25
5801,2003-12-06,AM,10
5802,2003-12-06,PM,13
5803,2003-12-08,AM,8
5804,2003-12-08,PM,27
5805,2003-12-09,AM,33
5806,2003-12-09,PM,14
5807,2003-12-10,AM,11
5808,2003-12-10,PM,10
5809,2003-12-11,AM,19
5810,2003-12-11,PM,35
5811,2003-12-12,AM,30
5812,2003-12-12,PM,11
5813,2003-12-13,AM,12
5814,2003-12-13,PM,32
5815,2003-12-15,AM,33
5816,2003-12-15,PM,9
5817,2003-12-16,AM,8
5818,2003-12-16,PM,8
5819,2003-12-17,AM,30
5820,2003-12-17,PM,4
5821,2003-12-18,AM,29
5822,2003-12-18,PM,2
5823,2003-12-19,AM,36
5824,2003-12-19,PM,30
5825,2003-12-20,AM,11
5826,2003-12-20,PM,31
5827,2003-12-22,AM,14
5828,2003-12-22,PM,12
5829,2003-12-23,AM,28
5830,2003-12-23,PM,26
5831,2003-12-24,AM,33
5832,2003-12-24,PM,10
5833,2003-12-26,AM,18
5834,2003-12-26,PM,35
5835,2003-12-27,AM,14
5836,2003-12-27,PM,16
5837,2003-12-29,AM,30
5838,2003-12-29,PM,8
5839,2003-12-30,AM,15
5840,2003-12-30,PM,21
5841,2003-12-31,AM,4
5842,2003-12-31,PM,9
5843,2004-01-01,AM,18
5844,2004-01-01,PM,27
5845,2004-01-02,AM,25
5846,2004-01-02,PM,34
5847,2004-01-03,AM,19
5848,2004-01-03,PM,7
5849,2004-01-05,AM,27
5850,2004-01-05,PM,35
5851,2004-01-06,AM,20
5852,2004-01-06,PM,23
5853,2004-01-07,AM,27
5854,2004-01-07,PM,26
5855,2004-01-08,AM,31
5856,2004-01-08,PM,4
5857,2004-01-09,AM,12
5858,2004-01-09,PM,3
5859,2004-01-10,AM,32
5860,2004-01-10,PM,8
5861,2004-01-12,AM,20
5862,2004-01-12,PM,22
5863,2004-01-13,AM,25
5864,2004-01-13,PM,12
5865,2004-01-14,AM,18
5866,2004-01-14,PM,7
5867,2004-01-15,AM,25
5868,2004-01-15,PM,8
5869,2004-01-16,AM,19
5870,2004-01-16,PM,5
5871,2004-01-17,AM,33
5872,2004-01-17,PM,7
5873,2004-01-19,AM,16
5874,2004-01-19,PM,23
5875,2004-01-20,AM,31
5876,2004-01-20,PM,36
5877,2004-01-21,AM,32
5878,2004-01-21,PM,34
5879,2004-01-22,AM,31
5880,2004-01-22,PM,27
5881,2004-01-23,AM,34
5882,2004-01-23,PM,34
5883,2004-01-24,AM,1
5884,2004-01-24,PM,27
5885,2004-01-26,AM,15
5886,2004-01-26,PM,26
5887,2004-01-27,AM,17
5888,2004-01-27,PM,20
5889,2004-01-28,AM,20
5890,2004-01-28,PM,24
5891,2004-01-29,AM,32
5892,2004-01-29,PM,27
5893,2004-01-30,AM,30
5894,2004-01-30,PM,29
5895,2004-01-31,AM,36
5896,2004-01-31,PM,35
5897,2004-02-02,AM,8
5898,2004-02-02,PM,8
5899,2004-02-03,AM,17
5900,2004-02-03,PM,27
5901,2004-02-04,AM,22
5902,2004-02-04,PM,6
5903,2004-02-05,AM,26
5904,2004-02-05,PM,32
5905,2004-02-06,AM,19
5906,2004-02-06,PM,4
5907,2004-02-07,AM,10
5908,2004-02-07,PM,22
5909,2004-02-09,AM,19
5910,2004-02-09,PM,14
5911,2004-02-10,AM,21
5912,2004-02-10,PM,4
5913,2004-02-11,AM,14
5914,2004-02-11,PM,15
5915,2004-02-12,AM,31
5916,2004-02-12,PM,6
5917,2004-02-13,AM,35
5918,2004-02-13,PM,24
5919,2004-02-14,AM,7
5920,2004-02-14,PM,18
5921,2004-02-16,AM,21
5922,2004-02-16,PM,2
5923,2004-02-17,AM,32
5924,2004-02-17,PM,26
5925,2004-02-18,AM,20
5926,2004-02-18,PM,10
5927,2004-02-19,AM,32
5928,2004-02-19,PM,2
5929,2004-02-20,AM,6
5930,2004-02-20,PM,23
5931,2004-02-21,AM,34
5932,2004-02-21,PM,6
5933,2004-02-23,AM,32
5934,2004-02-23,PM,34
5935,2004-02-24,AM,13
5936,2004-02-24,PM,7
5937,2004-02-25,AM,25
5938,2004-02-25,PM,14
5939,2004-02-26,AM,25
5940,2004-02-26,PM,2
5941,2004-02-27,AM,36
5942,2004-02-27,PM,31
5943,2004-02-28,AM,36
5944,2004-02-28,PM,18
5945,2004-03-01,AM,23
5946,2004-03-01,PM,2
5947,2004-03-02,AM,19
5948,2004-03-02,PM,11
5949,2004-03-03,AM,30
5950,2004-03-03,PM,35
5951,2004-03-04,AM,8
5952,2004-03-04,PM,23
5953,2004-03-05,AM,21
5954,2004-03-05,PM,32
5955,2004-03-06,AM,3
5956,2004-03-06,PM,5
5957,2004-03-08,AM,9
5958,2004-03-08,PM,13
5959,2004-03-09,AM,6
5960,2004-03-09,PM,25
5961,2004-03-10,AM,23
5962,2004-03-10,PM,24
5963,2004-03-11,AM,27
5964,2004-03-11,PM,27
5965,2004-03-12,AM,34
5966,2004-03-12,PM,1
5967,2004-03-13,AM,9
5968,2004-03-13,PM,20
5969,2004-03-15,AM,4
5970,2004-03-15,PM,12
5971,2004-03-16,AM,2
5972,2004-03-16,PM,6
5973,2004-03-17,AM,5
5974,2004-03-17,PM,29
5975,2004-03-18,AM,21
5976,2004-03-18,PM,8
5977,2004-03-19,AM,28
5978,2004-03-19,PM,6
5979,2004-03-20,AM,5
5980,2004-03-20,PM,21
5981,2004-03-22,AM,34
5982,2004-03-22,PM,25
5983,2004-03-23,AM,16
5984,2004-03-23,PM,25
5985,2004-03-24,AM,19
5986,2004-03-24,PM,4
5987,2004-03-25,AM,18
5988,2004-03-25,PM,6
5989,2004-03-26,AM,29
5990,2004-03-26,PM,30
5991,2004-03-27,AM,36
5992,2004-03-27,PM,10
5993,2004-03-29,AM,2
5994,2004-03-29,PM,15
5995,2004-03-31,AM,24
5996,2004-03-31,PM,26
5997,2004-04-01,AM,14
5998,2004-04-01,PM,16
5999,2004-04-02,AM,34
6000,2004-04-02,PM,36
6001,2004-04-03,AM,16
6002,2004-04-03,PM,23
6003,2004-04-05,AM,18
6004,2004-04-05,PM,24
6005,2004-04-06,AM,34
6006,2004-04-06,PM,28
6007,2004-04-07,AM,20
6008,2004-04-07,PM,8
6009,2004-04-08,AM,19
6010,2004-04-08,PM,31
6011,2004-04-10,AM,4
6012,2004-04-10,PM,27
6013,2004-04-12,AM,35
6014,2004-04-12,PM,28
6015,2004-04-13,AM,26
6016,2004-04-13,PM,32
6017,2004-04-14,AM,35
6018,2004-04-14,PM,7
6019,2004-04-15,AM,27
6020,2004-04-15,PM,25
6021,2004-04-16,AM,31
6022,2004-04-16,PM,9
6023,2004-04-17,AM,9
6024,2004-04-17,PM,1
6025,2004-04-19,AM,21
6026,2004-04-19,PM,14
6027,2004-04-20,AM,26
6028,2004-04-20,PM,24
6029,2004-04-21,AM,34
6030,2004-04-21,PM,14
6031,2004-04-22,AM,22
6032,2004-04-22,PM,24
6033,2004-04-23,AM,25
6034,2004-04-23,PM,36
6035,2004-04-24,AM,36
6036,2004-04-24,PM,16
6037,2004-04-26,AM,7
6038,2004-04-26,PM,30
6039,2004-04-27,AM,21
6040,2004-04-27,PM,35
6041,2004-04-28,AM,5
6042,2004-04-28,PM,35
6043,2004-04-29,AM,5
6044,2004-04-29,PM,9
6045,2004-04-30,AM,5
6046,2004-04-30,PM,24
6047,2004-05-01,AM,31
6048,2004-05-01,PM,26
6049,2004-05-03,AM,21
6050,2004-05-03,PM,5
6051,2004-05-04,AM,33
6052,2004-05-04,PM,25
6053,2004-05-05,AM,33
6054,2004-05-05,PM,17
6055,2004-05-06,AM,28
6056,2004-05-06,PM,25
6057,2004-05-07,AM,30
6058,2004-05-07,PM,27
6059,2004-05-08,AM,35
6060,2004-05-08,PM,3
6061,2004-05-10,AM,7
6062,2004-05-10,PM,6
6063,2004-05-11,AM,6
6064,2004-05-11,PM,3
6065,2004-05-12,AM,22
6066,2004-05-12,PM,36
6067,2004-05-13,AM,14
6068,2004-05-13,PM,13
6069,2004-05-14,AM,27
6070,2004-05-14,PM,27
6071,2004-05-15,AM,21
6072,2004-05-15,PM,15
6073,2004-05-17,AM,26
6074,2004-05-17,PM,6
6075,2004-05-18,AM,13
6076,2004-05-18,PM,2
6077,2004-05-19,AM,29
6078,2004-05-19,PM,6
6079,2004-05-20,AM,26
6080,2004-05-20,PM,23
6081,2004-05-21,AM,7
6082,2004-05-21,PM,34
6083,2004-05-22,AM,35
6084,2004-05-22,PM,34
6085,2004-05-24,AM,1
6086,2004-05-24,PM,30
6087,2004-05-25,AM,6
6088,2004-05-25,PM,19
6089,2004-05-26,AM,11
6090,2004-05-26,PM,3
6091,2004-05-27,AM,6
6092,2004-05-27,PM,18
6093,2004-05-28,AM,19
6094,2004-05-28,PM,25
6095,2004-05-29,AM,16
6096,2004-05-29,PM,15
6097,2004-05-31,AM,28
6098,2004-05-31,PM,6
6099,2004-06-01,AM,35
6100,2004-06-01,PM,19
6101,2004-06-02,AM,11
6102,2004-06-02,PM,35
6103,2004-06-03,AM,30
6104,2004-06-03,PM,6
6105,2004-06-04,AM,12
6106,2004-06-04,PM,16
6107,2004-06-05,AM,4
6108,2004-06-05,PM,23
6109,2004-06-07,AM,1
6110,2004-06-07,PM,36
6111,2004-06-08,AM,32
6113,2004-06-09,AM,17
6114,2004-06-09,PM,32
6115,2004-06-11,AM,26
6116,2004-06-11,PM,3
6117,2004-06-12,AM,2
6118,2004-06-12,PM,9
6119,2004-06-14,AM,35
6120,2004-06-14,PM,13
6121,2004-06-15,AM,27
6122,2004-06-15,PM,17
6123,2004-06-16,AM,24
6124,2004-06-16,PM,18
